low,low,low,high,high,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,high,not_present,low,not_present,not_present,not_present,not_present,not_present,high,not_present,high,not_present,high,not_present,not_present,severe,severe,45_49,lichen_planus
high,high,high,severe,not_present,not_present,low,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,severe,low,high,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,15_19,cronic_dermatitis
high,high,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,low,not_present,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,high,not_present,25_29,seboreic_dermatitis
high,high,severe,high,high,high,not_present,severe,not_present,not_present,not_observed,high,not_present,not_present,high,high,high,not_present,low,not_present,not_present,not_present,not_present,not_present,high,not_present,severe,severe,high,not_present,not_present,high,high,50_54,lichen_planus
high,high,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,severe,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,25_29,pityriasis_rosea
low,low,low,low,low,not_present,not_present,not_present,high,high,not_observed,not_present,not_present,high,not_present,not_present,high,low,low,high,high,low,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,0_4,psoriasis
severe,severe,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,not_present,high,not_present,high,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,30_34,seboreic_dermatitis
high,high,high,low,not_present,not_present,high,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,severe,low,severe,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,45_49,cronic_dermatitis
low,low,high,not_present,not_present,not_present,severe,not_present,severe,not_present,observed,not_present,not_present,not_present,not_present,high,low,low,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,high,high,not_present,5_9,pityriasis_rubra_pilaris
high,severe,severe,severe,severe,not_present,not_present,not_present,high,low,not_observed,not_present,not_present,not_present,not_present,high,high,low,severe,severe,severe,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,30_34,psoriasis
severe,high,high,high,high,not_present,not_present,not_present,not_present,severe,not_observed,not_present,not_present,high,not_present,not_present,severe,low,severe,severe,severe,high,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,25_29,psoriasis
high,high,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,low,not_present,high,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,20_24,seboreic_dermatitis
high,high,high,not_present,not_present,not_present,high,not_present,high,not_present,not_observed,not_present,not_present,not_present,not_present,high,high,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,high,high,not_present,5_9,pityriasis_rubra_pilaris
high,high,high,high,severe,high,not_present,severe,not_present,not_present,not_observed,severe,not_present,not_present,not_present,severe,high,not_present,low,not_present,not_present,not_present,not_present,not_present,high,not_present,severe,not_present,severe,not_present,not_present,severe,severe,40_44,lichen_planus
low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,not_present,severe,not_present,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,15_19,cronic_dermatitis
high,low,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,low,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,15_19,pityriasis_rosea
low,low,high,high,high,not_present,high,not_present,low,high,not_observed,not_present,not_present,low,not_present,not_present,high,low,high,severe,severe,severe,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,55_59,psoriasis
high,high,high,severe,high,not_present,not_present,not_present,low,low,not_observed,not_present,not_present,low,not_present,not_present,low,low,low,low,low,low,low,low,not_present,high,not_present,not_present,not_present,not_present,not_present,severe,not_present,40_44,psoriasis
severe,high,high,low,severe,severe,not_present,severe,not_present,not_present,not_observed,severe,not_present,not_present,not_present,severe,high,not_present,severe,not_present,not_present,not_present,not_present,not_present,high,not_present,severe,severe,severe,not_present,not_present,high,high,30_34,lichen_planus
high,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,not_present,severe,not_present,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,25_29,cronic_dermatitis
severe,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,low,not_present,high,not_present,not_present,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,30_34,cronic_dermatitis
low,low,low,low,low,not_present,low,not_present,high,severe,not_observed,not_present,not_present,low,not_present,not_present,high,high,low,high,high,high,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,25_29,psoriasis
high,high,not_present,high,low,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,severe,not_present,70_74,pityriasis_rosea
severe,severe,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,high,not_present,not_present,high,severe,not_present,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,35_39,seboreic_dermatitis
high,severe,high,severe,severe,severe,not_present,high,not_present,not_present,not_observed,severe,not_present,not_present,not_present,severe,high,not_present,severe,not_present,not_present,not_present,not_present,not_present,severe,not_present,high,high,high,not_present,not_present,high,high,40_44,lichen_planus
severe,severe,severe,severe,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,low,not_present,not_present,high,low,low,low,high,low,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,30_34,psoriasis
high,high,low,high,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,low,not_present,low,high,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,high,not_present,20_24,seboreic_dermatitis
high,severe,low,high,low,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,high,not_present,not_present,low,not_present,not_present,high,low,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,15_19,psoriasis
severe,high,high,severe,high,not_present,not_present,not_present,not_present,high,not_observed,not_present,not_present,high,not_present,high,high,low,high,severe,severe,severe,severe,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,60_64,psoriasis
high,low,low,severe,high,high,not_present,high,not_present,not_present,not_observed,not_present,not_present,not_present,high,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,severe,not_present,high,not_present,high,high,not_present,not_present,severe,high,25_29,lichen_planus
low,low,high,severe,high,severe,not_present,severe,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,severe,high,severe,not_present,not_present,high,severe,35_39,lichen_planus
high,high,severe,severe,low,high,not_present,high,not_present,not_present,not_observed,low,not_present,not_present,not_present,severe,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,severe,not_present,high,low,high,not_present,not_present,high,severe,40_44,lichen_planus
severe,high,not_present,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,low,low,not_present,severe,high,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,50_54,seboreic_dermatitis
low,low,not_present,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,low,not_present,high,not_present,severe,not_present,low,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,25_29,cronic_dermatitis
high,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,30_34,pityriasis_rosea
high,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,severe,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,45_49,seboreic_dermatitis
low,high,not_present,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,high,not_present,30_34,seboreic_dermatitis
high,severe,high,low,not_present,not_present,not_present,not_present,low,high,observed,not_present,not_present,low,not_present,high,low,not_present,low,high,high,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,25_29,psoriasis
severe,severe,high,high,not_present,not_present,not_present,not_present,high,not_present,not_observed,not_present,not_present,low,not_present,high,low,not_present,high,low,low,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,45_49,psoriasis
high,high,high,not_present,not_present,not_present,not_present,not_present,low,not_present,not_observed,not_present,not_present,high,not_present,low,severe,not_present,low,high,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,50_54,psoriasis
low,not_present,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,severe,not_present,severe,low,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,25_29,cronic_dermatitis
high,low,low,low,not_present,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,low,not_present,high,high,high,not_present,not_present,severe,severe,40_44,lichen_planus
high,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,severe,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,55_59,seboreic_dermatitis
severe,severe,high,high,not_present,severe,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,high,severe,severe,not_present,not_present,high,severe,30_34,lichen_planus
high,high,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,30_34,seboreic_dermatitis
severe,high,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,45_49,seboreic_dermatitis
high,low,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,high,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,35_39,pityriasis_rosea
high,low,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,severe,not_present,60_64,seboreic_dermatitis
severe,high,high,high,not_present,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,low,low,low,not_present,not_present,high,high,20_24,lichen_planus
high,high,not_present,not_present,not_present,not_present,high,not_present,low,low,observed,not_present,not_present,not_present,not_present,high,high,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,low,high,low,not_present,10_14,pityriasis_rubra_pilaris
severe,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,low,not_present,high,high,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,20_24,seboreic_dermatitis
severe,high,high,severe,low,not_present,not_present,not_present,low,low,observed,not_present,not_present,high,not_present,not_present,high,not_present,high,high,severe,high,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,55_59,psoriasis
high,severe,high,high,low,not_present,not_present,not_present,high,high,not_observed,not_present,not_present,high,not_present,not_present,high,not_present,severe,severe,severe,high,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,65_69,psoriasis
high,high,severe,severe,low,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,severe,high,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,high,not_present,not_present,not_present,not_present,high,severe,50_54,lichen_planus
high,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,low,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,high,not_present,not_present,not_present,low,not_present,20_24,pityriasis_rosea
high,high,severe,severe,low,severe,not_present,high,not_present,not_present,not_observed,severe,not_present,not_present,not_present,high,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,severe,high,high,not_present,not_present,severe,severe,20_24,lichen_planus
low,low,high,severe,low,high,not_present,high,not_present,not_present,not_observed,low,not_present,not_present,not_present,low,severe,not_present,low,not_present,not_present,not_present,not_present,not_present,low,not_present,high,high,severe,not_present,not_present,high,severe,45_49,lichen_planus
high,severe,high,not_present,not_present,not_present,not_present,not_present,high,high,not_observed,not_present,not_present,high,not_present,not_present,high,not_present,high,severe,high,low,severe,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,55_59,psoriasis
severe,high,severe,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_observed,not_present,not_present,severe,not_present,not_present,low,not_present,low,high,high,not_present,high,not_present,not_present,severe,not_present,not_present,not_present,not_present,not_present,low,not_present,55_59,psoriasis
severe,severe,severe,not_present,not_present,not_present,not_present,not_present,high,not_present,not_observed,not_present,not_present,high,not_present,not_present,high,not_present,high,high,severe,not_present,severe,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,15_19,psoriasis
severe,high,high,high,not_present,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,severe,not_present,severe,not_present,not_present,not_present,not_present,not_present,high,not_present,high,severe,high,not_present,not_present,high,severe,40_44,lichen_planus
high,high,high,not_present,not_present,not_present,not_present,not_present,severe,high,not_observed,not_present,not_present,high,not_present,not_present,high,not_present,high,high,severe,high,severe,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,severe,not_present,30_34,psoriasis
severe,high,severe,not_present,not_present,not_present,not_present,not_present,high,high,not_observed,not_present,not_present,high,not_present,not_present,severe,not_present,high,high,high,severe,severe,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,30_34,psoriasis
high,high,not_present,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,high,not_present,severe,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,high,not_present,40_44,seboreic_dermatitis
low,high,high,high,not_present,severe,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,severe,high,not_present,high,not_present,not_present,not_present,not_present,not_present,severe,not_present,high,high,high,not_present,not_present,high,high,40_44,lichen_planus
high,high,high,high,not_present,high,not_present,severe,not_present,not_present,not_observed,severe,not_present,not_present,not_present,severe,severe,not_present,severe,not_present,not_present,not_present,not_present,not_present,severe,not_present,severe,severe,severe,not_present,not_present,high,high,35_39,lichen_planus
high,severe,high,not_present,not_present,not_present,not_present,not_present,high,not_present,not_observed,not_present,not_present,severe,not_present,not_present,severe,not_present,high,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,25_29,psoriasis
severe,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,high,not_present,not_present,high,not_present,low,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,55_59,psoriasis
low,severe,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,high,not_present,not_present,high,not_present,high,not_present,severe,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,60_64,psoriasis
high,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,severe,not_present,not_present,severe,not_present,severe,not_present,severe,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,20_24,psoriasis
high,high,low,not_present,not_present,not_present,severe,not_present,high,not_present,observed,not_present,not_present,not_present,not_present,high,high,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,severe,severe,high,not_present,5_9,pityriasis_rubra_pilaris
high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,low,not_present,severe,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,low,not_present,30_34,seboreic_dermatitis
severe,high,not_present,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,high,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,high,not_present,15_19,seboreic_dermatitis
high,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,high,not_present,severe,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,high,not_present,50_54,seboreic_dermatitis
severe,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,observed,not_present,not_present,high,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,severe,not_present,55_59,seboreic_dermatitis
high,high,high,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_observed,not_present,not_present,high,not_present,not_present,high,not_present,high,high,high,not_present,high,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,20_24,psoriasis
high,low,high,severe,low,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,low,severe,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,high,not_present,severe,not_present,not_present,severe,high,50_54,lichen_planus
high,severe,severe,severe,not_present,severe,not_present,severe,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,low,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,high,not_present,severe,not_present,not_present,high,high,35_39,lichen_planus
severe,high,high,high,not_present,high,not_present,not_present,not_present,not_present,not_observed,high,not_present,not_present,not_present,severe,high,not_present,severe,not_present,not_present,not_present,not_present,not_present,high,not_present,severe,not_present,high,not_present,not_present,severe,severe,25_29,lichen_planus
high,high,high,not_present,not_present,not_present,not_present,not_present,high,high,observed,not_present,not_present,high,not_present,not_present,high,not_present,severe,severe,high,high,high,low,not_present,high,not_present,not_present,not_present,not_present,not_present,high,not_present,15_19,psoriasis
severe,high,high,not_present,not_present,not_present,not_present,not_present,severe,severe,observed,not_present,not_present,severe,not_present,not_present,severe,not_present,high,severe,high,severe,high,not_present,not_present,severe,not_present,not_present,not_present,not_present,not_present,high,not_present,35_39,psoriasis
high,high,low,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,low,low,not_present,high,high,not_present,low,not_present,not_present,not_present,low,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,20_24,seboreic_dermatitis
severe,high,severe,severe,low,high,not_present,high,not_present,not_present,not_observed,severe,not_present,not_present,not_present,high,high,not_present,high,not_present,not_present,not_present,not_present,not_present,low,not_present,high,not_present,high,not_present,not_present,high,severe,50_54,lichen_planus
severe,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,low,low,not_present,low,low,not_present,high,not_present,not_present,not_present,low,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,high,not_present,50_54,seboreic_dermatitis
high,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,low,high,not_present,high,not_present,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,30_34,seboreic_dermatitis
severe,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,low,low,not_present,high,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,40_44,seboreic_dermatitis
low,low,not_present,high,not_present,not_present,low,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,low,high,low,not_present,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,15_19,cronic_dermatitis
low,low,not_present,low,not_present,not_present,high,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,low,high,low,high,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,25_29,cronic_dermatitis
high,high,not_present,high,not_present,not_present,low,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,low,high,low,not_present,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,50_54,cronic_dermatitis
low,low,not_present,low,not_present,not_present,high,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,high,low,high,not_present,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,35_39,cronic_dermatitis
high,high,not_present,high,not_present,not_present,low,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,low,low,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,low,40_44,cronic_dermatitis
severe,high,high,not_present,not_present,not_present,not_present,not_present,high,high,observed,not_present,not_present,high,not_present,not_present,severe,high,low,high,high,high,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,55_59,psoriasis
high,severe,high,not_present,low,not_present,not_present,not_present,high,severe,not_observed,not_present,not_present,high,not_present,not_present,high,severe,low,high,high,high,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,20_24,psoriasis
severe,high,high,not_present,high,not_present,not_present,not_present,severe,high,not_observed,not_present,not_present,severe,not_present,not_present,severe,high,high,high,high,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,60_64,psoriasis
high,severe,high,not_present,not_present,not_present,not_present,not_present,high,severe,not_observed,not_present,not_present,high,not_present,not_present,high,high,high,high,high,severe,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,30_34,psoriasis
high,severe,high,not_present,not_present,not_present,not_present,not_present,severe,high,not_observed,not_present,not_present,high,not_present,not_present,severe,high,severe,high,high,severe,high,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,25_29,psoriasis
severe,high,high,not_present,not_present,not_present,not_present,not_present,high,high,not_observed,not_present,not_present,high,not_present,not_present,severe,low,high,severe,severe,high,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,50_54,psoriasis
high,severe,high,not_present,not_present,not_present,not_present,not_present,severe,high,not_observed,not_present,not_present,high,not_present,not_present,high,low,high,severe,severe,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,70_74,psoriasis
high,high,high,severe,low,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,high,not_present,low,not_present,not_present,not_present,not_present,not_present,high,high,high,low,severe,not_present,not_present,high,severe,25_29,lichen_planus
high,high,high,high,low,severe,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,severe,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,high,high,high,high,not_present,not_present,severe,severe,30_34,lichen_planus
severe,high,severe,high,high,high,not_present,high,not_present,not_present,not_observed,severe,not_present,not_present,not_present,high,severe,not_present,low,not_present,not_present,not_present,not_present,not_present,high,low,high,high,low,not_present,not_present,high,severe,50_54,lichen_planus
high,severe,high,severe,severe,high,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,severe,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,high,high,low,high,not_present,not_present,high,high,25_29,lichen_planus
high,high,severe,high,high,high,not_present,severe,not_present,not_present,not_observed,severe,not_present,not_present,not_present,high,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,high,severe,high,high,not_present,not_present,high,severe,50_54,lichen_planus
severe,high,high,severe,severe,severe,not_present,high,not_present,not_present,not_observed,high,not_present,not_present,not_present,high,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,high,high,high,high,not_present,not_present,high,high,40_44,lichen_planus
severe,high,low,not_present,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,45_49,pityriasis_rosea
high,high,low,not_present,low,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,severe,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,35_39,pityriasis_rosea
severe,low,low,not_present,low,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,severe,not_present,30_34,pityriasis_rosea
high,high,high,low,high,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,not_present,severe,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,severe,not_present,not_present,not_present,high,not_present,40_44,pityriasis_rosea
low,low,low,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,low,severe,not_present,low,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,15_19,cronic_dermatitis
high,low,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,severe,not_present,severe,not_present,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,not_present,not_present,low,not_present,25_29,cronic_dermatitis
high,low,severe,severe,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,not_present,high,not_present,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,not_present,not_present,low,not_present,35_39,cronic_dermatitis
high,low,high,high,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,low,not_present,low,not_present,low,not_present,low,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,low,not_present,40_44,cronic_dermatitis
low,high,low,low,not_present,not_present,not_present,not_present,not_present,not_present,not_observed,not_present,not_present,not_present,high,not_present,high,not_present,high,not_present,high,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,not_present,high,not_present,35_39,cronic_dermatitis
